sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
939,CC:2F:71:3F:1F:24,2279471,442268542,128424,169373397,2151047,272895145,3,89223,104169544,89163,104161930,60,7614,86129,331,128453,23734,3,56,130000.0,43333.0,-67.0,-63.0,-67.0,-67.0,-66.0,-63.0,-66.0,-67.0,-73.0,-81.0,-73.0,-82.0,6.0,18.0,6.0,15.0,1
940,F8:59:71:5A:E0:3D,2185179,324796126,34127,51900517,2151052,272895609,0,24236,34625375,24175,34615236,61,10139,24093,2,34138,2685,0,16,144444.0,43333.0,-65.0,-72.0,-65.0,-69.0,-64.0,-72.0,-65.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,8.0,13.0,1
941,CC:2F:71:3E:C5:1F,2151111,272902832,57,7021,2151054,272895811,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
942,CC:2F:71:3F:1F:24,2279665,442483121,128611,169587310,2151054,272895811,3,89402,104383336,89342,104375722,60,7614,86304,331,128640,23755,3,56,144444.0,43333.0,-67.0,-63.0,-68.0,-68.0,-66.0,-63.0,-66.0,-68.0,-73.0,-81.0,-73.0,-82.0,6.0,18.0,5.0,14.0,1
943,F8:59:71:5A:E0:3D,2185245,324892878,34189,51996865,2151056,272896013,0,24298,34720855,24237,34710716,61,10139,24155,2,34200,2687,0,16,144444.0,43333.0,-65.0,-72.0,-64.0,-69.0,-64.0,-71.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,9.0,13.0,1
944,CC:2F:71:3E:C5:1F,2151113,272903034,57,7021,2151056,272896013,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
945,CC:2F:71:3F:1F:24,2279827,442692595,128771,169796582,2151056,272896013,3,89556,104596048,89496,104588434,60,7614,86450,331,128800,23784,3,56,130000.0,43333.0,-65.0,-63.0,-65.0,-68.0,-66.0,-63.0,-66.0,-68.0,-73.0,-81.0,-73.0,-82.0,8.0,18.0,8.0,14.0,1
946,F8:59:71:5A:E0:3D,2185527,325304325,34467,52407908,2151060,272896417,0,24403,34833528,24342,34823389,61,10139,24260,2,34478,2690,0,16,144444.0,43333.0,-66.0,-73.0,-64.0,-69.0,-65.0,-72.0,-64.0,-68.0,-73.0,-81.0,-73.0,-82.0,7.0,8.0,9.0,13.0,1
947,CC:2F:71:3E:C5:1F,2151117,272903438,57,7021,2151060,272896417,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
948,CC:2F:71:3F:1F:24,2280002,442902600,128942,170006183,2151060,272896417,3,89719,104807314,89659,104799700,60,7614,86603,331,128971,23803,3,56,144444.0,43333.0,-68.0,-63.0,-67.0,-67.0,-67.0,-63.0,-66.0,-68.0,-73.0,-81.0,-73.0,-82.0,5.0,18.0,6.0,15.0,1
949,F8:59:71:5A:E0:3D,2185595,325402691,34530,52505810,2151065,272896881,0,24466,34930548,24405,34920409,61,10139,24323,2,34541,2693,0,16,144444.0,43333.0,-64.0,-71.0,-65.0,-69.0,-64.0,-71.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,9.0,10.0,8.0,13.0,1
950,CC:2F:71:3E:C5:1F,2151122,272903902,57,7021,2151065,272896881,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
951,CC:2F:71:3F:1F:24,2280164,443109154,129099,170212273,2151065,272896881,3,89866,105012066,89806,105004452,60,7614,86744,331,129126,23818,3,56,144444.0,43333.0,-67.0,-63.0,-67.0,-67.0,-66.0,-63.0,-66.0,-68.0,-73.0,-81.0,-73.0,-82.0,6.0,18.0,6.0,15.0,1
952,F8:59:71:5A:E0:3D,2185660,325500795,34593,52603712,2151067,272897083,0,24528,35026028,24467,35015889,61,10139,24385,2,34604,2696,0,16,144444.0,43333.0,-65.0,-72.0,-65.0,-69.0,-64.0,-72.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,8.0,13.0,1
953,CC:2F:71:3E:C5:1F,2151124,272904104,57,7021,2151067,272897083,0,261,22249,221,17331,40,4918,65,1,94,6,0,12,144444.0,39000.0,-70.0,-70.0,-65.0,-60.0,-69.0,-70.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,3.0,11.0,8.0,22.0,1
