sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
1,F8:59:71:5A:E0:3D,2153030,393147291,86357,130549343,2066673,262597948,1,20249,10757173,20146,10741344,103,15829,19353,3,86373,13348,1,55,144444.0,43333.0,-68.0,-72.0,-67.0,-71.0,-67.0,-72.0,-67.0,-71.0,-90.0,-91.0,-89.0,-92.0,22.0,19.0,22.0,21.0,0
2,CC:2F:71:3F:1F:24,2145730,355052289,79057,92454341,2066673,262597948,481,72819,69648042,72717,69635734,102,12308,71034,47,78618,14235,481,216,144444.0,43333.0,-72.0,-65.0,-73.0,-75.0,-72.0,-65.0,-73.0,-74.0,-90.0,-91.0,-89.0,-92.0,18.0,26.0,16.0,17.0,0
3,CC:2F:71:3E:C5:1F,5439387,4422565302,3372714,4159967354,2066673,262597948,502,87848,7591078,73663,5909780,14185,1681298,20884,205,3379999,861842,502,2868,115556.0,28889.0,-69.0,-71.0,-66.0,-62.0,-70.0,-72.0,-66.0,-62.0,-90.0,-91.0,-89.0,-92.0,21.0,20.0,23.0,30.0,0
4,F8:59:71:5A:E0:3D,2153095,393243957,86420,130645807,2066675,262598150,1,20311,10852653,20208,10836824,103,15829,19415,3,86436,13348,1,55,144444.0,43333.0,-68.0,-72.0,-67.0,-71.0,-67.0,-72.0,-67.0,-71.0,-90.0,-91.0,-89.0,-92.0,22.0,19.0,22.0,21.0,0
5,CC:2F:71:3F:1F:24,2145889,355255783,79214,92657633,2066675,262598150,481,72960,69842046,72858,69829738,102,12308,71175,47,78775,14237,481,216,144444.0,43333.0,-72.0,-65.0,-73.0,-75.0,-72.0,-65.0,-73.0,-74.0,-90.0,-91.0,-89.0,-92.0,18.0,26.0,16.0,17.0,0
6,CC:2F:71:3E:C5:1F,5439417,4422574650,3372742,4159976500,2066675,262598150,502,87854,7591498,73669,5910200,14185,1681298,20884,205,3380027,861880,502,2868,117000.0,39000.0,-71.0,-73.0,-67.0,-62.0,-71.0,-73.0,-67.0,-63.0,-90.0,-91.0,-89.0,-92.0,19.0,18.0,22.0,30.0,0
7,F8:59:71:5A:E0:3D,2153163,393340911,86482,130742155,2066681,262598756,1,20373,10948133,20270,10932304,103,15829,19477,3,86498,13348,1,55,144444.0,43333.0,-68.0,-72.0,-67.0,-71.0,-67.0,-72.0,-67.0,-71.0,-90.0,-91.0,-89.0,-92.0,22.0,19.0,22.0,21.0,0
8,CC:2F:71:3F:1F:24,2146057,355464453,79376,92865697,2066681,262598756,481,73107,70037393,73005,70025085,102,12308,71322,47,78937,14238,481,216,144444.0,43333.0,-72.0,-65.0,-73.0,-75.0,-71.0,-65.0,-73.0,-74.0,-90.0,-91.0,-89.0,-92.0,18.0,26.0,16.0,17.0,0
9,CC:2F:71:3E:C5:1F,5439423,4422575256,3372742,4159976500,2066681,262598756,502,87854,7591498,73669,5910200,14185,1681298,20884,205,3380027,861880,502,2868,117000.0,39000.0,-71.0,-73.0,-67.0,-62.0,-71.0,-73.0,-67.0,-63.0,-90.0,-91.0,-89.0,-92.0,19.0,18.0,22.0,30.0,0
10,F8:59:71:5A:E0:3D,2153595,393972868,86911,131373850,2066684,262599018,1,20478,11052081,20375,11036252,103,15829,19582,3,86926,13391,1,55,144444.0,43333.0,-68.0,-72.0,-67.0,-71.0,-67.0,-72.0,-67.0,-71.0,-90.0,-91.0,-89.0,-92.0,22.0,19.0,22.0,21.0,0
11,CC:2F:71:3F:1F:24,2146255,355702967,79571,93103949,2066684,262599018,481,73271,70233198,73169,70220890,102,12308,71486,47,79132,14243,481,216,144444.0,43333.0,-72.0,-65.0,-73.0,-75.0,-72.0,-65.0,-73.0,-74.0,-90.0,-91.0,-89.0,-92.0,18.0,26.0,16.0,17.0,0
12,CC:2F:71:3E:C5:1F,5439427,4422575580,3372742,4159976500,2066685,262599080,502,87855,7591616,73669,5910200,14186,1681416,20885,205,3380027,861880,502,2868,117000.0,39000.0,-71.0,-73.0,-67.0,-62.0,-71.0,-73.0,-67.0,-63.0,-90.0,-91.0,-89.0,-92.0,19.0,18.0,22.0,30.0,0
13,F8:59:71:5A:E0:3D,2153756,394200325,87067,131600841,2066689,262599484,1,20565,11158265,20462,11142436,103,15829,19669,3,87083,13391,1,55,144444.0,43333.0,-67.0,-72.0,-66.0,-71.0,-67.0,-72.0,-66.0,-71.0,-90.0,-91.0,-89.0,-92.0,23.0,19.0,23.0,21.0,0
14,CC:2F:71:3F:1F:24,2146416,355908017,79727,93308533,2066689,262599484,481,73414,70430282,73312,70417974,102,12308,71629,47,79288,14247,481,216,144444.0,43333.0,-75.0,-68.0,-76.0,-80.0,-74.0,-68.0,-75.0,-79.0,-90.0,-91.0,-89.0,-92.0,15.0,23.0,13.0,12.0,0
15,CC:2F:71:3E:C5:1F,5439433,4422576186,3372742,4159976500,2066691,262599686,502,87856,7591686,73670,5910270,14186,1681416,20885,205,3380027,861880,502,2868,117000.0,39000.0,-71.0,-73.0,-67.0,-62.0,-71.0,-74.0,-68.0,-63.0,-90.0,-91.0,-89.0,-92.0,19.0,18.0,22.0,30.0,0
16,F8:59:71:5A:E0:3D,2153822,394297077,87129,131697189,2066693,262599888,1,20628,11253861,20525,11238032,103,15829,19732,3,87145,13392,1,55,144444.0,43333.0,-68.0,-72.0,-67.0,-72.0,-68.0,-72.0,-67.0,-71.0,-90.0,-92.0,-89.0,-92.0,22.0,20.0,22.0,20.0,0
17,CC:2F:71:3F:1F:24,2146588,356128894,79893,93528673,2066695,262600221,481,73565,70641124,73463,70628816,102,12308,71779,47,79453,14263,481,216,144444.0,43333.0,-72.0,-65.0,-73.0,-76.0,-71.0,-65.0,-73.0,-76.0,-90.0,-92.0,-89.0,-92.0,18.0,27.0,16.0,16.0,0
18,CC:2F:71:3E:C5:1F,5439437,4422576721,3372742,4159976500,2066695,262600221,502,87856,7591686,73670,5910270,14186,1681416,20885,205,3380027,861880,502,2868,117000.0,39000.0,-71.0,-73.0,-67.0,-62.0,-71.0,-74.0,-68.0,-63.0,-90.0,-92.0,-89.0,-92.0,19.0,19.0,22.0,30.0,0
19,F8:59:71:5A:E0:3D,2153894,394403284,87197,131802861,2066697,262600423,1,20696,11358581,20593,11342752,103,15829,19800,3,87213,13392,1,55,144444.0,43333.0,-68.0,-72.0,-67.0,-71.0,-68.0,-72.0,-67.0,-71.0,-90.0,-92.0,-89.0,-92.0,22.0,20.0,22.0,21.0,0
20,CC:2F:71:3F:1F:24,2146758,356337032,80061,93736609,2066697,262600423,481,73720,70840337,73618,70828029,102,12308,71934,47,79622,14312,481,216,144444.0,43333.0,-72.0,-65.0,-73.0,-75.0,-72.0,-65.0,-73.0,-75.0,-90.0,-92.0,-89.0,-92.0,18.0,27.0,16.0,17.0,0
21,CC:2F:71:3E:C5:1F,5439439,4422576923,3372742,4159976500,2066697,262600423,502,87856,7591686,73670,5910270,14186,1681416,20885,205,3380027,861880,502,2868,117000.0,39000.0,-71.0,-73.0,-67.0,-62.0,-71.0,-74.0,-68.0,-63.0,-90.0,-92.0,-89.0,-92.0,19.0,19.0,22.0,30.0,0
22,F8:59:71:5A:E0:3D,2153962,394498746,87258,131897655,2066704,262601091,1,20758,11452639,20654,11436692,104,15947,19862,3,87274,13393,1,56,144444.0,43333.0,-68.0,-72.0,-67.0,-72.0,-68.0,-72.0,-67.0,-71.0,-90.0,-92.0,-89.0,-92.0,22.0,20.0,22.0,20.0,0
23,CC:2F:71:3F:1F:24,2146919,356539192,80215,93938101,2066704,262601091,481,73858,71031145,73756,71018837,102,12308,72072,47,79776,14320,481,216,144444.0,43333.0,-72.0,-66.0,-73.0,-75.0,-71.0,-65.0,-72.0,-75.0,-90.0,-92.0,-89.0,-92.0,18.0,26.0,16.0,17.0,0
24,CC:2F:71:3E:C5:1F,5439461,4422582791,3372757,4159981700,2066704,262601091,502,87858,7591826,73672,5910410,14186,1681416,20885,205,3380042,861909,502,2868,104000.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-92.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
25,F8:59:71:5A:E0:3D,2154026,394595296,87320,131994003,2066706,262601293,1,20821,11549659,20717,11533712,104,15947,19925,3,87336,13394,1,56,144444.0,43333.0,-68.0,-72.0,-67.0,-72.0,-68.0,-72.0,-67.0,-72.0,-90.0,-92.0,-89.0,-92.0,22.0,20.0,22.0,20.0,0
26,CC:2F:71:3F:1F:24,2147117,356781338,80410,94179985,2066707,262601353,481,74023,71232547,73921,71220239,102,12308,72237,47,79971,14359,481,216,144444.0,43333.0,-72.0,-66.0,-73.0,-75.0,-72.0,-65.0,-73.0,-75.0,-90.0,-92.0,-89.0,-92.0,18.0,26.0,16.0,17.0,0
27,CC:2F:71:3E:C5:1F,5439464,4422583053,3372757,4159981700,2066707,262601353,502,87858,7591826,73672,5910410,14186,1681416,20885,205,3380042,861909,502,2868,104000.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-92.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
28,F8:59:71:5A:E0:3D,2154095,394693788,87383,132091905,2066712,262601883,1,20883,11645139,20779,11629192,104,15947,19987,3,87399,13395,1,56,144444.0,43333.0,-68.0,-72.0,-67.0,-72.0,-68.0,-72.0,-67.0,-72.0,-90.0,-92.0,-89.0,-92.0,22.0,20.0,22.0,20.0,0
29,CC:2F:71:3F:1F:24,2147290,356989737,80576,94387652,2066714,262602085,481,74174,71427153,74072,71414845,102,12308,72388,47,80137,14422,481,216,144444.0,43333.0,-72.0,-65.0,-73.0,-75.0,-71.0,-65.0,-72.0,-75.0,-90.0,-92.0,-89.0,-92.0,18.0,27.0,16.0,17.0,0
30,CC:2F:71:3E:C5:1F,5439471,4422583785,3372757,4159981700,2066714,262602085,502,87858,7591826,73672,5910410,14186,1681416,20885,205,3380042,861909,502,2868,104000.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,18.0,22.0,30.0,0
31,F8:59:71:5A:E0:3D,2154158,394788784,87444,132186699,2066714,262602085,1,20945,11740619,20841,11724672,104,15947,20049,3,87460,13395,1,56,144444.0,43333.0,-68.0,-73.0,-67.0,-72.0,-67.0,-72.0,-67.0,-71.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,22.0,20.0,0
32,CC:2F:71:3F:1F:24,2147445,357191303,80731,94589218,2066714,262602085,481,74315,71622609,74213,71610301,102,12308,72529,47,80291,14440,481,216,130000.0,43333.0,-72.0,-66.0,-73.0,-77.0,-71.0,-66.0,-73.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,16.0,15.0,0
33,CC:2F:71:3E:C5:1F,5439473,4422583987,3372757,4159981700,2066716,262602287,502,87858,7591826,73672,5910410,14186,1681416,20885,205,3380042,861909,502,2868,104000.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,18.0,22.0,30.0,0
34,F8:59:71:5A:E0:3D,2154228,394887352,87507,132284601,2066721,262602751,1,21008,11837639,20904,11821692,104,15947,20112,3,87523,13395,1,56,144444.0,43333.0,-69.0,-74.0,-68.0,-73.0,-68.0,-74.0,-68.0,-73.0,-90.0,-91.0,-89.0,-92.0,21.0,17.0,21.0,19.0,0
35,CC:2F:71:3F:1F:24,2147610,357399677,80889,94796926,2066721,262602751,481,74456,71818065,74354,71805757,102,12308,72670,47,80450,14440,481,217,130000.0,43333.0,-72.0,-66.0,-74.0,-77.0,-71.0,-65.0,-73.0,-77.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,15.0,15.0,0
36,CC:2F:71:3E:C5:1F,5439478,4422584451,3372757,4159981700,2066721,262602751,502,87858,7591826,73672,5910410,14186,1681416,20885,205,3380042,861909,502,2868,104000.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,18.0,22.0,30.0,0
37,F8:59:71:5A:E0:3D,2154457,395228129,87734,132625176,2066723,262602953,1,21108,11941176,21004,11925229,104,15947,20211,3,87750,13422,1,56,144444.0,43333.0,-69.0,-74.0,-68.0,-73.0,-68.0,-73.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,21.0,17.0,21.0,19.0,0
38,CC:2F:71:3F:1F:24,2147812,357642585,81089,95039632,2066723,262602953,481,74627,72017976,74525,72005668,102,12308,72840,47,80650,14442,481,217,130000.0,39000.0,-72.0,-66.0,-73.0,-77.0,-71.0,-65.0,-72.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,16.0,15.0,0
39,CC:2F:71:3E:C5:1F,5439495,4422590005,3372772,4159987052,2066723,262602953,502,87860,7591966,73674,5910550,14186,1681416,20885,205,3380057,861913,502,2868,104000.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
40,F8:59:71:5A:E0:3D,2154766,395637535,88037,133033976,2066729,262603559,1,21208,12055185,21104,12039238,104,15947,20311,3,88053,13422,1,56,144444.0,43333.0,-68.0,-73.0,-68.0,-72.0,-70.0,-75.0,-70.0,-74.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,21.0,20.0,0
41,CC:2F:71:3F:1F:24,2147985,357863309,81256,95259750,2066729,262603559,481,74782,72230760,74680,72218452,102,12308,72995,47,80817,14453,481,217,117000.0,39000.0,-73.0,-66.0,-74.0,-77.0,-72.0,-66.0,-73.0,-77.0,-90.0,-91.0,-89.0,-92.0,17.0,25.0,15.0,15.0,0
42,CC:2F:71:3E:C5:1F,5439501,4422590611,3372772,4159987052,2066729,262603559,502,87860,7591966,73674,5910550,14186,1681416,20885,205,3380057,861913,502,2868,104000.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
43,F8:59:71:5A:E0:3D,2154834,395737147,88101,133133264,2066733,262603883,1,21273,12155285,21169,12139338,104,15947,20376,3,88117,13423,1,56,144444.0,43333.0,-68.0,-73.0,-67.0,-72.0,-68.0,-72.0,-67.0,-71.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,22.0,20.0,0
44,CC:2F:71:3F:1F:24,2148145,358068121,81412,95464238,2066733,262603883,481,74924,72426306,74821,72413880,103,12426,73137,47,80973,14453,481,217,130000.0,43333.0,-71.0,-65.0,-73.0,-77.0,-71.0,-65.0,-73.0,-77.0,-90.0,-91.0,-89.0,-92.0,19.0,26.0,16.0,15.0,0
45,CC:2F:71:3E:C5:1F,5439505,4422590935,3372772,4159987052,2066733,262603883,502,87860,7591966,73674,5910550,14186,1681416,20885,205,3380057,861913,502,2868,104000.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
46,F8:59:71:5A:E0:3D,2154902,395835583,88165,133231296,2066737,262604287,1,21337,12252435,21233,12236488,104,15947,20439,3,88181,13423,1,56,144444.0,43333.0,-68.0,-73.0,-67.0,-72.0,-67.0,-72.0,-67.0,-71.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,22.0,20.0,0
47,CC:2F:71:3F:1F:24,2148307,358273159,81568,95668670,2066739,262604489,481,75065,72621734,74962,72609308,103,12426,73278,47,81129,14459,481,217,130000.0,39000.0,-72.0,-66.0,-73.0,-77.0,-72.0,-65.0,-73.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,16.0,15.0,0
48,CC:2F:71:3E:C5:1F,5439523,4422595919,3372784,4159991430,2066739,262604489,502,87861,7592036,73675,5910620,14186,1681416,20885,205,3380068,861924,502,2868,104000.0,26000.0,-71.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,19.0,19.0,22.0,30.0,0
49,F8:59:71:5A:E0:3D,2154972,395931569,88231,133326878,2066741,262604691,1,21402,12349233,21298,12333286,104,15947,20504,3,88247,13423,1,56,144444.0,43333.0,-68.0,-73.0,-67.0,-72.0,-67.0,-72.0,-67.0,-71.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,22.0,20.0,0
50,CC:2F:71:3F:1F:24,2148500,358513765,81759,95909074,2066741,262604691,481,75226,72819321,75123,72806895,103,12426,73439,47,81319,14459,481,217,130000.0,43333.0,-72.0,-66.0,-73.0,-76.0,-71.0,-65.0,-72.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,16.0,16.0,0
51,CC:2F:71:3E:C5:1F,5439537,4422600341,3372796,4159995650,2066741,262604691,502,87862,7592106,73676,5910690,14186,1681416,20885,205,3380081,861938,502,2868,115556.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,18.0,22.0,30.0,0
52,F8:59:71:5A:E0:3D,2155038,396029733,88294,133424780,2066744,262604953,1,21464,12444713,21360,12428766,104,15947,20566,3,88310,13423,1,56,144444.0,43333.0,-68.0,-71.0,-67.0,-72.0,-68.0,-72.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,22.0,20.0,22.0,20.0,0
53,CC:2F:71:3F:1F:24,2148669,358720627,81925,96115674,2066744,262604953,481,75377,73015593,75274,73003167,103,12426,73590,47,81486,14459,481,217,130000.0,43333.0,-72.0,-66.0,-73.0,-76.0,-72.0,-65.0,-72.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,16.0,16.0,0
54,CC:2F:71:3E:C5:1F,5439540,4422600603,3372796,4159995650,2066744,262604953,502,87862,7592106,73676,5910690,14186,1681416,20885,205,3380081,861938,502,2868,115556.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,18.0,22.0,30.0,0
55,F8:59:71:5A:E0:3D,2155381,396529378,88631,133923819,2066750,262605559,1,21560,12548741,21456,12532794,104,15947,20662,3,88647,13426,1,56,144444.0,43333.0,-68.0,-73.0,-68.0,-72.0,-68.0,-72.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,21.0,20.0,0
56,CC:2F:71:3F:1F:24,2148849,358931443,82099,96325884,2066750,262605559,481,75536,73213123,75433,73200697,103,12426,73749,47,81660,14467,481,217,144444.0,43333.0,-72.0,-66.0,-73.0,-76.0,-71.0,-65.0,-73.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,16.0,16.0,0
57,CC:2F:71:3E:C5:1F,5439546,4422601209,3372796,4159995650,2066750,262605559,502,87862,7592106,73676,5910690,14186,1681416,20885,205,3380081,861938,502,2868,115556.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,18.0,22.0,30.0,0
58,F8:59:71:5A:E0:3D,2155539,396765980,88787,134160219,2066752,262605761,1,21644,12653491,21540,12637544,104,15947,20746,3,88803,13426,1,57,144444.0,43333.0,-68.0,-73.0,-68.0,-72.0,-68.0,-73.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,21.0,20.0,0
59,CC:2F:71:3F:1F:24,2149008,359137743,82256,96531982,2066752,262605761,481,75678,73410091,75575,73397665,103,12426,73891,47,81817,14470,481,217,130000.0,43333.0,-75.0,-69.0,-76.0,-80.0,-73.0,-67.0,-74.0,-78.0,-90.0,-91.0,-89.0,-92.0,15.0,22.0,13.0,12.0,0
60,CC:2F:71:3E:C5:1F,5439560,4422605711,3372808,4159999950,2066752,262605761,502,87864,7592246,73678,5910830,14186,1681416,20885,205,3380093,861962,502,2868,104000.0,26000.0,-70.0,-73.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,18.0,22.0,30.0,0
61,F8:59:71:5A:E0:3D,2155609,396864735,88851,134258237,2066758,262606498,1,21708,12750617,21604,12734670,104,15947,20810,3,88867,13427,1,57,144444.0,43333.0,-68.0,-73.0,-68.0,-72.0,-68.0,-73.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,21.0,20.0,0
62,CC:2F:71:3F:1F:24,2149172,359341732,82412,96735032,2066760,262606700,481,75820,73604201,75717,73591775,103,12426,74033,47,81973,14477,481,217,117000.0,39000.0,-72.0,-66.0,-73.0,-76.0,-71.0,-66.0,-72.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,16.0,16.0,0
63,CC:2F:71:3E:C5:1F,5439584,4422612035,3372824,4160005335,2066760,262606700,502,87866,7592386,73680,5910970,14186,1681416,20885,205,3380109,861983,502,2868,104000.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-62.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
64,F8:59:71:5A:E0:3D,2155682,396972365,88920,134365463,2066762,262606902,1,21777,12856877,21673,12840930,104,15947,20879,3,88936,13427,1,57,144444.0,43333.0,-68.0,-73.0,-68.0,-72.0,-68.0,-73.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,21.0,20.0,0
65,CC:2F:71:3F:1F:24,2149383,359601830,82621,96994928,2066762,262606902,481,76000,73823362,75897,73810936,103,12426,74213,47,82182,14477,481,217,130000.0,43333.0,-72.0,-66.0,-73.0,-76.0,-71.0,-65.0,-72.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,25.0,16.0,16.0,0
66,CC:2F:71:3E:C5:1F,5439602,4422617622,3372840,4160010720,2066762,262606902,502,87868,7592526,73682,5911110,14186,1681416,20885,205,3380125,862004,502,2868,115556.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-63.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
67,F8:59:71:5A:E0:3D,2155747,397067563,88981,134460257,2066766,262607306,1,21838,12950817,21734,12934870,104,15947,20940,3,88997,13428,1,57,144444.0,43333.0,-69.0,-73.0,-68.0,-73.0,-68.0,-73.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,21.0,18.0,21.0,19.0,0
68,CC:2F:71:3F:1F:24,2149542,359805224,82776,97197918,2066766,262607306,481,76140,74015826,76037,74003400,103,12426,74353,47,82337,14478,481,217,130000.0,39000.0,-71.0,-65.0,-72.0,-76.0,-71.0,-65.0,-72.0,-75.0,-90.0,-91.0,-89.0,-92.0,19.0,26.0,17.0,16.0,0
69,CC:2F:71:3E:C5:1F,5439608,4422618228,3372840,4160010720,2066768,262607508,502,87868,7592526,73682,5911110,14186,1681416,20885,205,3380125,862004,502,2868,115556.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-63.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
70,F8:59:71:5A:E0:3D,2155815,397166583,89046,134559015,2066769,262607568,1,21904,13049677,21800,13033730,104,15947,21006,3,89062,13428,1,57,144444.0,43333.0,-69.0,-74.0,-68.0,-73.0,-69.0,-74.0,-68.0,-73.0,-90.0,-91.0,-89.0,-92.0,21.0,17.0,21.0,19.0,0
71,CC:2F:71:3F:1F:24,2149704,360011674,82933,97403904,2066771,262607770,481,76284,74214450,76181,74202024,103,12426,74497,47,82494,14482,481,217,130000.0,43333.0,-71.0,-65.0,-72.0,-76.0,-71.0,-65.0,-72.0,-75.0,-90.0,-91.0,-89.0,-92.0,19.0,26.0,17.0,16.0,0
72,CC:2F:71:3E:C5:1F,5439611,4422618490,3372840,4160010720,2066771,262607770,502,87868,7592526,73682,5911110,14186,1681416,20885,205,3380125,862004,502,2868,115556.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-63.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
73,F8:59:71:5A:E0:3D,2155883,397263537,89108,134655363,2066775,262608174,1,21965,13143617,21861,13127670,104,15947,21067,3,89124,13429,1,57,144444.0,43333.0,-68.0,-73.0,-68.0,-72.0,-68.0,-73.0,-68.0,-72.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,21.0,20.0,0
74,CC:2F:71:3F:1F:24,2149882,360223479,83107,97615305,2066775,262608174,481,76444,74410575,76341,74398149,103,12426,74657,47,82668,14482,481,217,130000.0,43333.0,-72.0,-65.0,-72.0,-76.0,-71.0,-65.0,-72.0,-75.0,-90.0,-91.0,-89.0,-92.0,18.0,26.0,17.0,16.0,0
75,CC:2F:71:3E:C5:1F,5439615,4422618894,3372840,4160010720,2066775,262608174,502,87868,7592526,73682,5911110,14186,1681416,20885,205,3380125,862004,502,2868,115556.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-63.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
76,F8:59:71:5A:E0:3D,2155948,397360203,89171,134751827,2066777,262608376,1,22029,13240743,21925,13224796,104,15947,21131,3,89187,13429,1,57,144444.0,43333.0,-68.0,-73.0,-68.0,-72.0,-68.0,-72.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,21.0,20.0,0
77,CC:2F:71:3F:1F:24,2150078,360465250,83301,97856874,2066777,262608376,481,76610,74612037,76507,74599611,103,12426,74823,47,82862,14487,481,217,130000.0,39000.0,-71.0,-65.0,-72.0,-75.0,-71.0,-65.0,-72.0,-75.0,-90.0,-91.0,-89.0,-92.0,19.0,26.0,17.0,17.0,0
78,CC:2F:71:3E:C5:1F,5439617,4422619096,3372840,4160010720,2066777,262608376,502,87868,7592526,73682,5911110,14186,1681416,20885,205,3380125,862004,502,2868,115556.0,26000.0,-70.0,-72.0,-67.0,-62.0,-70.0,-72.0,-67.0,-63.0,-90.0,-91.0,-89.0,-92.0,20.0,19.0,22.0,30.0,0
79,F8:59:71:5A:E0:3D,2156020,397459139,89234,134849729,2066786,262609410,1,22091,13336223,21987,13320276,104,15947,21193,3,89250,13431,1,57,144444.0,43333.0,-68.0,-73.0,-67.0,-72.0,-68.0,-72.0,-67.0,-72.0,-90.0,-91.0,-89.0,-92.0,22.0,18.0,22.0,20.0,0
80,CC:2F:71:3F:1F:24,2150243,360669404,83457,98059994,2066786,262609410,481,76752,74806157,76649,74793731,103,12426,74965,47,83018,14487,481,217,130000.0,43333.0,-72.0,-65.0,-73.0,-76.0,-71.0,-65.0,-72.0,-76.0,-90.0,-91.0,-89.0,-92.0,18.0,26.0,16.0,16.0,0
