sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
40,F8:59:71:5A:E0:3D,2212563,364183556,59970,91097012,2152593,273086544,337,41055,56900690,40982,56889139,73,11551,40790,33,59966,7639,337,35,144444.0,43333.0,-67.0,-73.0,-64.0,-69.0,-66.0,-72.0,-64.0,-69.0,-90.0,-93.0,-90.0,-93.0,23.0,20.0,26.0,24.0,1
41,CC:2F:71:3E:C5:1F,2152668,273095514,75,8970,2152593,273086544,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,23.0,24.0,33.0,1
42,CC:2F:71:3F:1F:24,2328100,504061166,175507,230974622,2152593,273086544,6,124276,148075240,124177,148063204,99,12036,120405,560,175552,30302,6,153,130000.0,43333.0,-68.0,-64.0,-69.0,-69.0,-67.0,-64.0,-68.0,-68.0,-90.0,-93.0,-90.0,-93.0,22.0,29.0,21.0,24.0,1
43,F8:59:71:5A:E0:3D,2212629,364281720,60033,91194914,2152596,273086806,337,41117,56996170,41044,56984619,73,11551,40852,33,60029,7645,337,35,144444.0,43333.0,-65.0,-72.0,-65.0,-69.0,-65.0,-72.0,-64.0,-69.0,-89.0,-92.0,-89.0,-92.0,24.0,20.0,24.0,23.0,1
44,CC:2F:71:3E:C5:1F,2152671,273095776,75,8970,2152596,273086806,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-89.0,-92.0,-89.0,-92.0,19.0,22.0,23.0,32.0,1
45,CC:2F:71:3F:1F:24,2328262,504266296,175664,231179288,2152598,273087008,6,124425,148281648,124326,148269612,99,12036,120548,560,175709,30304,6,153,130000.0,43333.0,-69.0,-64.0,-69.0,-68.0,-68.0,-64.0,-68.0,-68.0,-89.0,-92.0,-89.0,-92.0,20.0,28.0,20.0,24.0,1
46,F8:59:71:5A:E0:3D,2212733,364431611,60131,91344199,2152602,273087412,337,41188,57098698,41115,57087147,73,11551,40921,33,60127,7649,337,35,144444.0,43333.0,-66.0,-73.0,-66.0,-69.0,-66.0,-73.0,-64.0,-69.0,-89.0,-92.0,-89.0,-92.0,23.0,19.0,23.0,23.0,1
47,CC:2F:71:3E:C5:1F,2152677,273096382,75,8970,2152602,273087412,0,345,29220,292,22768,53,6452,84,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-89.0,-92.0,-89.0,-92.0,19.0,22.0,23.0,32.0,1
48,CC:2F:71:3F:1F:24,2328438,504476674,175836,231389262,2152602,273087412,6,124596,148494307,124497,148482271,99,12036,120709,560,175881,30316,6,153,144444.0,43333.0,-68.0,-64.0,-69.0,-68.0,-67.0,-64.0,-68.0,-68.0,-89.0,-92.0,-89.0,-92.0,21.0,28.0,20.0,24.0,1
49,F8:59:71:5A:E0:3D,2212920,364718533,60316,91630919,2152604,273087614,337,41283,57202657,41210,57191106,73,11551,41014,33,60312,7656,337,35,144444.0,43333.0,-67.0,-74.0,-64.0,-69.0,-65.0,-72.0,-64.0,-69.0,-89.0,-92.0,-89.0,-92.0,22.0,18.0,25.0,23.0,1
