sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
492,92:69:1D:31:68:E9,3854468,489280937,4182,3705393,3850286,485575544,1,5717,1228928,5538,1188195,179,40733,2317,12,4452,104,1,66,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-47.0,-43.0,-47.0,-90.0,-90.0,-87.0,-88.0,39.0,43.0,45.0,39.0,1
493,CC:2F:71:3F:1F:24,5162845,2008598077,1312557,1523022331,3850288,485575746,2222,1107878,1276339866,1107003,1276233866,875,106000,1072251,15,1310692,123786,2219,848,144444.0,43333.0,-72.0,-70.0,-68.0,-74.0,-72.0,-70.0,-68.0,-74.0,-90.0,-90.0,-87.0,-88.0,18.0,20.0,19.0,14.0,1
494,CC:2F:71:3E:C5:1F,3851312,485700909,1024,125163,3850288,485575746,3,4476,373057,3732,284735,744,88322,1083,14,1472,30,3,54,130000.0,39000.0,-81.0,-83.0,-76.0,-71.0,-73.0,-73.0,-70.0,-61.0,-90.0,-90.0,-87.0,-88.0,9.0,7.0,11.0,17.0,1
495,BA:8C:B9:54:50:24,3855247,491772830,4959,6197084,3850288,485575746,7,9991,1768076,9969,1764581,22,3495,2361,18,5483,44,7,77,229410.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-48.0,-90.0,-90.0,-87.0,-88.0,42.0,55.0,44.0,43.0,1
496,62:47:05:9D:EB:15,3857344,497889522,7054,12313574,3850290,485575948,1,7516,3915606,7466,3907948,50,7658,3586,0,7135,56,1,127,229410.0,130000.0,-44.0,-47.0,-36.0,-48.0,-44.0,-46.0,-36.0,-47.0,-90.0,-90.0,-87.0,-88.0,46.0,43.0,51.0,40.0,1
497,92:69:1D:31:68:E9,3854472,489281341,4182,3705393,3850290,485575948,1,5717,1228928,5538,1188195,179,40733,2317,12,4452,104,1,66,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-47.0,-43.0,-47.0,-90.0,-90.0,-87.0,-88.0,39.0,43.0,45.0,39.0,1
498,CC:2F:71:3F:1F:24,5163036,2008839425,1312746,1523263477,3850290,485575948,2222,1108058,1276581940,1107183,1276475940,875,106000,1072420,15,1310881,123786,2219,848,144444.0,43333.0,-75.0,-72.0,-70.0,-77.0,-73.0,-71.0,-69.0,-75.0,-90.0,-90.0,-87.0,-88.0,15.0,18.0,17.0,11.0,1
499,CC:2F:71:3E:C5:1F,3851314,485701111,1024,125163,3850290,485575948,3,4476,373057,3732,284735,744,88322,1083,14,1472,30,3,54,130000.0,39000.0,-81.0,-83.0,-76.0,-71.0,-73.0,-73.0,-70.0,-61.0,-90.0,-90.0,-87.0,-88.0,9.0,7.0,11.0,17.0,1
500,BA:8C:B9:54:50:24,3855249,491773032,4959,6197084,3850290,485575948,7,9991,1768076,9969,1764581,22,3495,2361,18,5483,44,7,77,229410.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-48.0,-90.0,-90.0,-87.0,-88.0,42.0,55.0,44.0,43.0,1
501,62:47:05:9D:EB:15,3857349,497889986,7054,12313574,3850295,485576412,1,7517,3915674,7467,3908016,50,7658,3586,0,7135,56,1,127,229410.0,130000.0,-44.0,-47.0,-36.0,-48.0,-44.0,-46.0,-36.0,-48.0,-90.0,-90.0,-87.0,-88.0,46.0,43.0,51.0,40.0,1
