sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
1,CC:2F:71:3F:1F:24,3800002,535896585,44527,62212856,3755475,473683729,27,40314,53071306,40301,53069696,13,1610,39484,4,44517,4133,24,89,115556.0,28889.0,-72.0,-67.0,-70.0,-70.0,-72.0,-67.0,-70.0,-70.0,-89.0,-90.0,-87.0,-89.0,17.0,23.0,17.0,19.0,1
2,CC:2F:71:3E:C5:1F,3755492,473685908,17,2179,3755475,473683729,0,57,5353,45,3837,12,1516,19,1,25,2,0,1,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-89.0,-90.0,-87.0,-89.0,17.0,20.0,21.0,29.0,1
3,BA:8C:B9:54:50:24,3755665,473754343,190,70614,3755475,473683729,0,758,99466,741,96758,17,2708,152,2,251,3,0,4,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-35.0,-44.0,-47.0,-89.0,-90.0,-87.0,-89.0,49.0,53.0,42.0,38.0,1
4,92:69:1D:31:68:E9,3768140,488891992,12665,15208263,3755475,473683729,3,18866,3514615,18187,3358518,679,156097,6361,104,13887,248,3,246,229410.0,130000.0,-52.0,-47.0,-42.0,-48.0,-52.0,-48.0,-43.0,-47.0,-89.0,-90.0,-87.0,-89.0,37.0,43.0,45.0,41.0,1
5,CC:2F:71:3F:1F:24,3800178,536118957,44699,62434824,3755479,473684133,27,40476,53292352,40463,53290742,13,1610,39639,4,44689,4167,24,89,115556.0,26000.0,-72.0,-67.0,-70.0,-69.0,-72.0,-67.0,-69.0,-69.0,-88.0,-90.0,-87.0,-89.0,16.0,23.0,17.0,20.0,1
6,CC:2F:71:3E:C5:1F,3755496,473686312,17,2179,3755479,473684133,0,57,5353,45,3837,12,1516,19,1,25,2,0,1,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,21.0,29.0,1
7,BA:8C:B9:54:50:24,3755671,473754949,190,70614,3755481,473684335,0,758,99466,741,96758,17,2708,152,2,251,3,0,4,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,48.0,53.0,42.0,38.0,1
8,92:69:1D:31:68:E9,3768146,488892598,12665,15208263,3755481,473684335,3,18866,3514615,18187,3358518,679,156097,6361,104,13887,248,3,246,229410.0,130000.0,-52.0,-47.0,-42.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,45.0,41.0,1
9,CC:2F:71:3F:1F:24,3800363,536347964,44880,62663427,3755483,473684537,27,40645,53510375,40632,53508765,13,1610,39805,4,44870,4174,24,89,115556.0,28889.0,-72.0,-67.0,-70.0,-70.0,-72.0,-67.0,-69.0,-69.0,-88.0,-90.0,-87.0,-89.0,16.0,23.0,17.0,19.0,1
10,CC:2F:71:3E:C5:1F,3755500,473686716,17,2179,3755483,473684537,0,57,5353,45,3837,12,1516,19,1,25,2,0,1,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,21.0,29.0,1
11,BA:8C:B9:54:50:24,3755673,473755151,190,70614,3755483,473684537,0,758,99466,741,96758,17,2708,152,2,251,3,0,4,216660.0,130000.0,-40.0,-37.0,-45.0,-51.0,-42.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,48.0,53.0,42.0,38.0,1
12,92:69:1D:31:68:E9,3768148,488892800,12665,15208263,3755483,473684537,3,18866,3514615,18187,3358518,679,156097,6361,104,13887,248,3,246,229410.0,130000.0,-52.0,-47.0,-42.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,45.0,41.0,1
13,CC:2F:71:3F:1F:24,3800551,536583556,45063,62898555,3755488,473685001,27,40810,53734587,40797,53732977,13,1610,39969,4,45053,4180,24,89,104000.0,26000.0,-72.0,-67.0,-69.0,-70.0,-72.0,-67.0,-69.0,-69.0,-88.0,-90.0,-87.0,-89.0,16.0,23.0,18.0,19.0,1
14,CC:2F:71:3E:C5:1F,3755508,473687498,18,2295,3755490,473685203,0,59,5493,47,3977,12,1516,19,1,26,2,0,1,144444.0,39000.0,-71.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,17.0,20.0,21.0,29.0,1
15,BA:8C:B9:54:50:24,3755681,473755933,191,70730,3755490,473685203,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
16,92:69:1D:31:68:E9,3768156,488893582,12666,15208379,3755490,473685203,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
17,CC:2F:71:3F:1F:24,3800728,536808850,45236,63123445,3755492,473685405,27,40967,53947863,40954,53946253,13,1610,40126,4,45226,4203,24,90,115556.0,28889.0,-72.0,-67.0,-69.0,-70.0,-72.0,-67.0,-69.0,-69.0,-88.0,-90.0,-87.0,-89.0,16.0,23.0,18.0,19.0,1
18,CC:2F:71:3E:C5:1F,3755510,473687700,18,2295,3755492,473685405,0,59,5493,47,3977,12,1516,19,1,26,2,0,1,144444.0,39000.0,-71.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,17.0,20.0,21.0,29.0,1
19,BA:8C:B9:54:50:24,3755683,473756135,191,70730,3755492,473685405,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
20,92:69:1D:31:68:E9,3768158,488893784,12666,15208379,3755492,473685405,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
21,CC:2F:71:3F:1F:24,3800905,537031628,45408,63345693,3755497,473685935,27,41120,54156585,41107,54154975,13,1610,40279,4,45398,4203,24,90,115556.0,28889.0,-70.0,-66.0,-70.0,-70.0,-70.0,-66.0,-70.0,-70.0,-88.0,-90.0,-87.0,-89.0,18.0,24.0,17.0,19.0,1
22,CC:2F:71:3E:C5:1F,3755516,473688290,18,2295,3755498,473685995,0,59,5493,47,3977,12,1516,19,1,26,2,0,1,144444.0,39000.0,-71.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,17.0,20.0,21.0,29.0,1
23,BA:8C:B9:54:50:24,3755691,473756927,191,70730,3755500,473686197,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
24,92:69:1D:31:68:E9,3768166,488894576,12666,15208379,3755500,473686197,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
25,CC:2F:71:3F:1F:24,3801084,537257224,45582,63570825,3755502,473686399,27,41277,54369819,41264,54368209,13,1610,40435,4,45570,4207,24,90,130000.0,39000.0,-73.0,-68.0,-73.0,-74.0,-72.0,-67.0,-72.0,-73.0,-88.0,-90.0,-87.0,-89.0,15.0,22.0,14.0,15.0,1
26,CC:2F:71:3E:C5:1F,3755520,473688694,18,2295,3755502,473686399,0,59,5493,47,3977,12,1516,19,1,26,2,0,1,144444.0,39000.0,-71.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,17.0,20.0,21.0,29.0,1
27,BA:8C:B9:54:50:24,3755693,473757129,191,70730,3755502,473686399,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
28,92:69:1D:31:68:E9,3768168,488894778,12666,15208379,3755502,473686399,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
29,CC:2F:71:3F:1F:24,3801266,537480240,45760,63793437,3755506,473686803,27,41442,54581806,41429,54580196,13,1610,40598,4,45750,4217,24,90,130000.0,43333.0,-74.0,-68.0,-73.0,-73.0,-74.0,-68.0,-73.0,-72.0,-88.0,-90.0,-87.0,-89.0,14.0,22.0,14.0,16.0,1
30,CC:2F:71:3E:C5:1F,3755524,473689098,18,2295,3755506,473686803,0,59,5493,47,3977,12,1516,19,1,26,2,0,1,144444.0,39000.0,-71.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,17.0,20.0,21.0,29.0,1
31,BA:8C:B9:54:50:24,3755699,473757735,191,70730,3755508,473687005,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
32,92:69:1D:31:68:E9,3768174,488895384,12666,15208379,3755508,473687005,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
33,CC:2F:71:3F:1F:24,3801446,537702810,45935,64015543,3755511,473687267,27,41599,54790734,41586,54789124,13,1610,40755,4,45925,4272,24,90,115556.0,28889.0,-72.0,-68.0,-72.0,-72.0,-71.0,-67.0,-70.0,-71.0,-88.0,-90.0,-87.0,-89.0,16.0,22.0,15.0,17.0,1
34,CC:2F:71:3E:C5:1F,3755529,473689562,18,2295,3755511,473687267,0,59,5493,47,3977,12,1516,19,1,26,2,0,1,144444.0,39000.0,-71.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,17.0,20.0,21.0,29.0,1
35,BA:8C:B9:54:50:24,3755702,473757997,191,70730,3755511,473687267,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
36,92:69:1D:31:68:E9,3768177,488895646,12666,15208379,3755511,473687267,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
37,CC:2F:71:3F:1F:24,3801623,537925735,46107,64237791,3755516,473687944,27,41754,54999450,41741,54997840,13,1610,40910,4,46097,4274,24,90,115556.0,28889.0,-75.0,-70.0,-72.0,-72.0,-74.0,-69.0,-71.0,-71.0,-88.0,-90.0,-87.0,-89.0,13.0,20.0,15.0,17.0,1
38,CC:2F:71:3E:C5:1F,3755534,473690239,18,2295,3755516,473687944,0,59,5493,47,3977,12,1516,19,1,26,2,0,1,144444.0,39000.0,-71.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,17.0,20.0,21.0,29.0,1
39,BA:8C:B9:54:50:24,3755707,473758674,191,70730,3755516,473687944,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
40,92:69:1D:31:68:E9,3768184,488896525,12666,15208379,3755518,473688146,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
41,CC:2F:71:3F:1F:24,3801800,538148113,46279,64459703,3755521,473688410,27,41909,55211028,41896,55209418,13,1610,41064,4,46267,4305,24,90,130000.0,39000.0,-74.0,-70.0,-72.0,-73.0,-73.0,-69.0,-72.0,-72.0,-88.0,-90.0,-87.0,-89.0,14.0,20.0,15.0,16.0,1
42,CC:2F:71:3E:C5:1F,3755539,473690705,18,2295,3755521,473688410,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
43,BA:8C:B9:54:50:24,3755712,473759140,191,70730,3755521,473688410,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
44,92:69:1D:31:68:E9,3768187,488896789,12666,15208379,3755521,473688410,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
45,CC:2F:71:3F:1F:24,3801982,538375340,46459,64686808,3755523,473688532,27,42075,55428731,42061,55427003,14,1728,41228,4,46449,4332,24,90,130000.0,43333.0,-75.0,-70.0,-72.0,-72.0,-74.0,-69.0,-71.0,-72.0,-88.0,-90.0,-87.0,-89.0,13.0,20.0,15.0,17.0,1
46,CC:2F:71:3E:C5:1F,3755545,473691231,18,2295,3755527,473688936,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
47,BA:8C:B9:54:50:24,3755718,473759666,191,70730,3755527,473688936,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
48,92:69:1D:31:68:E9,3768195,488897517,12666,15208379,3755529,473689138,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
49,CC:2F:71:3F:1F:24,3802165,538600210,46634,64910870,3755531,473689340,27,42240,55648975,42226,55647247,14,1728,41385,4,46622,4342,24,90,130000.0,43333.0,-72.0,-67.0,-69.0,-70.0,-72.0,-67.0,-69.0,-70.0,-88.0,-90.0,-87.0,-89.0,16.0,23.0,18.0,19.0,1
50,CC:2F:71:3E:C5:1F,3755549,473691635,18,2295,3755531,473689340,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
51,BA:8C:B9:54:50:24,3755722,473760070,191,70730,3755531,473689340,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
52,92:69:1D:31:68:E9,3768197,488897719,12666,15208379,3755531,473689340,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
53,CC:2F:71:3F:1F:24,3802339,538822326,46808,65132986,3755531,473689340,27,42408,55873787,42394,55872059,14,1728,41543,4,46798,4376,24,90,130000.0,43333.0,-76.0,-70.0,-73.0,-72.0,-75.0,-69.0,-72.0,-72.0,-88.0,-90.0,-87.0,-89.0,12.0,20.0,14.0,17.0,1
54,CC:2F:71:3E:C5:1F,3755554,473692099,18,2295,3755536,473689804,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
55,BA:8C:B9:54:50:24,3755727,473760534,191,70730,3755536,473689804,0,760,99602,743,96894,17,2708,152,2,252,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
56,92:69:1D:31:68:E9,3768204,488898385,12666,15208379,3755538,473690006,3,18868,3514751,18189,3358654,679,156097,6361,104,13888,248,3,246,229410.0,130000.0,-52.0,-47.0,-43.0,-48.0,-52.0,-48.0,-43.0,-47.0,-88.0,-90.0,-87.0,-89.0,36.0,43.0,44.0,41.0,1
57,CC:2F:71:3F:1F:24,3802975,539612958,47435,65922750,3755540,473690208,27,42783,56133629,42769,56131901,14,1728,41898,4,47425,4441,24,90,130000.0,43333.0,-73.0,-67.0,-69.0,-70.0,-73.0,-66.0,-69.0,-69.0,-88.0,-90.0,-87.0,-89.0,15.0,23.0,18.0,19.0,1
58,CC:2F:71:3E:C5:1F,3755558,473692503,18,2295,3755540,473690208,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
59,BA:8C:B9:54:50:24,3755743,473766537,191,70730,3755552,473695807,0,764,99874,747,97166,17,2708,152,2,253,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-36.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
60,92:69:1D:31:68:E9,3768218,488904186,12666,15208379,3755552,473695807,3,18874,3515326,18194,3358994,680,156332,6362,104,13889,248,3,246,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-88.0,-90.0,-87.0,-89.0,35.0,43.0,45.0,41.0,1
61,CC:2F:71:3F:1F:24,3803322,540064021,47757,66362588,3755565,473701433,27,43006,56372843,42992,56371115,14,1728,42109,4,47747,4469,24,90,117000.0,39000.0,-74.0,-67.0,-70.0,-70.0,-73.0,-67.0,-69.0,-70.0,-88.0,-90.0,-87.0,-89.0,14.0,23.0,17.0,19.0,1
62,CC:2F:71:3E:C5:1F,3755585,473703930,18,2295,3755567,473701635,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
63,BA:8C:B9:54:50:24,3755760,473772567,191,70730,3755569,473701837,0,764,99874,747,97166,17,2708,152,2,253,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-36.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
64,92:69:1D:31:68:E9,3768235,488910216,12666,15208379,3755569,473701837,3,18874,3515326,18194,3358994,680,156332,6362,104,13889,248,3,246,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-88.0,-90.0,-87.0,-89.0,35.0,43.0,45.0,41.0,1
65,CC:2F:71:3F:1F:24,3803757,540577187,48183,66874720,3755574,473702467,27,43308,56616987,43294,56615259,14,1728,42405,4,48173,4487,24,90,130000.0,43333.0,-73.0,-68.0,-69.0,-70.0,-73.0,-68.0,-69.0,-70.0,-88.0,-90.0,-87.0,-89.0,15.0,22.0,18.0,19.0,1
66,CC:2F:71:3E:C5:1F,3755592,473704762,18,2295,3755574,473702467,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
67,BA:8C:B9:54:50:24,3755765,473773197,191,70730,3755574,473702467,0,764,99874,747,97166,17,2708,152,2,253,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-36.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
68,92:69:1D:31:68:E9,3768240,488910846,12666,15208379,3755574,473702467,3,18874,3515326,18194,3358994,680,156332,6362,104,13889,248,3,246,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-88.0,-90.0,-87.0,-89.0,35.0,43.0,45.0,41.0,1
69,CC:2F:71:3F:1F:24,3804119,541050413,48545,67347946,3755574,473702467,27,43563,56864328,43549,56862600,14,1728,42647,4,48535,4511,24,91,130000.0,43333.0,-73.0,-67.0,-70.0,-72.0,-73.0,-67.0,-70.0,-72.0,-88.0,-90.0,-87.0,-89.0,15.0,23.0,17.0,17.0,1
70,CC:2F:71:3E:C5:1F,3755593,473704830,18,2295,3755575,473702535,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
71,BA:8C:B9:54:50:24,3755769,473773601,191,70730,3755578,473702871,0,764,99874,747,97166,17,2708,152,2,253,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-36.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
72,92:69:1D:31:68:E9,3768246,488911452,12666,15208379,3755580,473703073,3,18874,3515326,18194,3358994,680,156332,6362,104,13889,248,3,246,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-88.0,-90.0,-87.0,-89.0,35.0,43.0,45.0,41.0,1
73,CC:2F:71:3F:1F:24,3804300,541271951,48718,67568676,3755582,473703275,27,43730,57090254,43716,57088526,14,1728,42803,4,48708,4546,24,91,130000.0,39000.0,-72.0,-67.0,-70.0,-70.0,-72.0,-67.0,-69.0,-70.0,-88.0,-90.0,-87.0,-89.0,16.0,23.0,17.0,19.0,1
74,CC:2F:71:3E:C5:1F,3755600,473705570,18,2295,3755582,473703275,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
75,BA:8C:B9:54:50:24,3755773,473774005,191,70730,3755582,473703275,0,764,99874,747,97166,17,2708,152,2,253,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-36.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
76,92:69:1D:31:68:E9,3768248,488911654,12666,15208379,3755582,473703275,3,18874,3515326,18194,3358994,680,156332,6362,104,13889,248,3,246,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-88.0,-90.0,-87.0,-89.0,35.0,43.0,45.0,41.0,1
77,CC:2F:71:3F:1F:24,3804489,541502234,48906,67798899,3755583,473703335,27,43908,57316684,43894,57314956,14,1728,42975,4,48896,4567,24,91,130000.0,43333.0,-72.0,-66.0,-69.0,-70.0,-71.0,-66.0,-69.0,-70.0,-88.0,-90.0,-87.0,-89.0,16.0,24.0,18.0,19.0,1
78,CC:2F:71:3E:C5:1F,3755603,473705832,18,2295,3755585,473703537,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
79,BA:8C:B9:54:50:24,3755778,473774469,191,70730,3755587,473703739,0,764,99874,747,97166,17,2708,152,2,253,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-36.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
80,92:69:1D:31:68:E9,3768255,488912320,12666,15208379,3755589,473703941,3,18874,3515326,18194,3358994,680,156332,6362,104,13889,248,3,246,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-88.0,-90.0,-87.0,-89.0,35.0,43.0,45.0,41.0,1
81,CC:2F:71:3F:1F:24,3804670,541725420,49079,68021277,3755591,473704143,27,44067,57531588,44053,57529860,14,1728,43132,4,49069,4579,24,91,130000.0,43333.0,-71.0,-66.0,-69.0,-71.0,-71.0,-66.0,-69.0,-70.0,-88.0,-90.0,-87.0,-89.0,17.0,24.0,18.0,18.0,1
82,CC:2F:71:3E:C5:1F,3755609,473706438,18,2295,3755591,473704143,0,61,5681,48,4047,13,1634,20,1,26,2,0,1,144444.0,39000.0,-72.0,-70.0,-68.0,-60.0,-71.0,-70.0,-66.0,-60.0,-88.0,-90.0,-87.0,-89.0,16.0,20.0,19.0,29.0,1
83,BA:8C:B9:54:50:24,3755782,473774873,191,70730,3755591,473704143,0,764,99874,747,97166,17,2708,152,2,253,3,0,4,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-44.0,-36.0,-44.0,-47.0,-88.0,-90.0,-87.0,-89.0,40.0,55.0,44.0,44.0,1
84,92:69:1D:31:68:E9,3768257,488912522,12666,15208379,3755591,473704143,3,18874,3515326,18194,3358994,680,156332,6362,104,13889,248,3,246,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-52.0,-47.0,-42.0,-48.0,-88.0,-90.0,-87.0,-89.0,35.0,43.0,45.0,41.0,1
